,img_ids,sim,random_sims,img_random_sims,objects
169,4058.jpg,"[0.7254039645195007, 0.2450808584690094]","[0.7254039645195007, 0.2450808584690094]",False,"['building', 'building', 'hair', 'hair', 'hair', 'woman', 'building']"
170,6648.jpg,"[0.7991958856582642, 0.20113760232925415]","[0.7991958856582642, 0.20113760232925415]",False,"['sign', 'sign']"
171,7561.jpg,"[0.722128689289093, 0.3083716034889221]","[0.722128689289093, 0.3083716034889221]",False,"['plant', 'wall']"
172,3454.jpg,"[0.7031193971633911, 0.37239715456962585]","[0.968488872051239, 0.032771866768598557]",True,"['logo', 'sign', 'sign', 'sign', 'sign', 'logo']"
173,645.jpg,"[0.4003638029098511, 0.54295814037323]","[0.7559986114501953, 0.31101641058921814]",True,"['eyes', 'face', 'eye', 'eye', 'hair', 'woman']"
174,11577.jpg,"[0.7252488136291504, 0.34940043091773987]","[0.6823245882987976, 0.3180442154407501]",True,"['sign', 'sign', 'letter', 'wall', 'wall']"
175,5189.jpg,"[0.35749533772468567, 0.6265491247177124]","[0.7240350842475891, 0.3635295033454895]",True,"['hair', 'face', 'woman', 'jacket', 'woman', 'jacket']"
176,117.jpg,"[0.8066931962966919, 0.20093025267124176]","[0.6687655448913574, 0.3526458442211151]",True,"['hair', 'hair', 'girl']"
177,2688.jpg,"[0.8105725646018982, 0.2325567901134491]","[0.9074035286903381, 0.11205513775348663]",True,"['truck', 'window', 'window', 'truck', 'building', 'line', 'building', 'roof', 'window', 'building', 'window', 'window', 'roof', 'grill', 'tree', 'window', 'window', 'building', 'window']"
178,10715.jpg,"[0.4962262809276581, 0.4617927670478821]","[0.8758939504623413, 0.1406981199979782]",True,"['hair', 'man', 'man', 'man', 'man', 'hair', 'man', 'man', 'man', 'hair', 'hair', 'man', 'man', 'man', 'man', 'man', 'man']"
179,2928.jpg,"[0.7409482002258301, 0.288399875164032]","[0.6573188304901123, 0.3225858807563782]",True,"['bottle', 'bottle', 'eyes', 'sign', 'bottle', 'table', 'face', 'bottle', 'eye', 'man']"
180,5965.jpg,"[0.969744861125946, 0.02993057109415531]","[0.969744861125946, 0.02993057109415531]",False,"['eye', 'face', 'sign', 'dog', 'sign', 'face']"
181,2751.jpg,"[0.6693174242973328, 0.2769368290901184]","[0.6693174242973328, 0.2769368290901184]",False,['man']
182,5503.jpg,"[0.7478920221328735, 0.2763146162033081]","[0.7983275055885315, 0.24492935836315155]",True,"['face', 'dog', 'mouth', 'dog', 'dog', 'dog', 'dog']"
183,621.jpg,"[0.7311700582504272, 0.33269160985946655]","[0.7131603956222534, 0.3151446580886841]",True,"['building', 'building', 'building', 'building', 'building']"
184,6799.jpg,"[0.7976638674736023, 0.21837590634822845]","[0.7976638674736023, 0.21837590634822845]",False,"['dog', 'dog', 'dog', 'dog', 'dog']"
185,5548.jpg,"[0.6822733283042908, 0.3340797424316406]","[0.6822733283042908, 0.3340797424316406]",False,"['face', 'man', 'man']"
186,8844.jpg,"[0.7018061280250549, 0.293544203042984]","[0.8624700307846069, 0.1333536058664322]",True,"['hair', 'woman', 'wall', 'woman', 'woman', 'floor', 'head']"
187,3510.jpg,"[0.8243337869644165, 0.18630965054035187]","[0.6656773686408997, 0.35179880261421204]",True,"['sign', 'head']"
188,7978.jpg,"[0.9014818668365479, 0.11828909069299698]","[0.9014818668365479, 0.11828909069299698]",False,"['sign', 'bird', 'kite']"
189,7869.jpg,"[0.6669419407844543, 0.379034161567688]","[0.6669419407844543, 0.379034161567688]",False,"['hair', 'hair', 'hair', 'drawing', 'girl', 'girl', 'girl', 'girl', 'girl']"
190,1308.jpg,"[0.7830620408058167, 0.2925831079483032]","[0.7120000123977661, 0.2774589955806732]",True,"['hair', 'face']"
191,598.jpg,"[0.6988019943237305, 0.27443745732307434]","[0.7949659824371338, 0.2799796462059021]",True,"['man', 'wall', 'man', 'wall', 'wall', 'man', 'man', 'man']"
192,3480.jpg,"[0.5107685923576355, 0.5387927293777466]","[0.5107685923576355, 0.5387927293777466]",False,"['hair', 'hair', 'woman', 'man', 'man', 'man', 'shirt', 'woman']"
193,10685.jpg,"[0.7150300741195679, 0.3092069923877716]","[0.7150300741195679, 0.3092069923877716]",False,['man']
194,2010.jpg,"[0.7307946681976318, 0.2644423544406891]","[0.7307946681976318, 0.2644423544406891]",False,['face']
195,5746.jpg,"[0.25345128774642944, 0.7592054009437561]","[0.25345128774642944, 0.7592054009437561]",False,"['face', 'hair', 'sign', 'building', 'glasses', 'sign', 'building', 'girl', 'sign', 'girl']"
196,4808.jpg,"[0.6244528889656067, 0.33215001225471497]","[0.5882399678230286, 0.3668261170387268]",True,"['dog', 'dog', 'head', 'dog', 'sign']"
197,9247.jpg,"[0.700165331363678, 0.30030450224876404]","[0.7613004446029663, 0.2663768529891968]",True,"['ear', 'eye', 'head', 'sign', 'head', 'sign', 'tree', 'bird', 'sign']"
198,4194.jpg,"[0.8905548453330994, 0.13502374291419983]","[0.6744746565818787, 0.36498868465423584]",True,"['water', 'sign']"
199,4987.jpg,"[0.49110305309295654, 0.5062093138694763]","[0.7184883952140808, 0.2859345078468323]",True,"['ear', 'ear', 'nose', 'ear', 'nose', 'nose', 'man', 'face', 'eyes', 'face', 'man', 'eye', 'eyes', 'man', 'eye', 'man', 'man', 'face', 'head', 'man', 'head']"
200,5029.jpg,"[0.816641628742218, 0.21852444112300873]","[0.816641628742218, 0.21852444112300873]",False,['plane']
201,10009.jpg,"[0.7495458722114563, 0.2806943655014038]","[0.7495458722114563, 0.2806943655014038]",False,['head']
202,8522.jpg,"[0.25884032249450684, 0.7232192158699036]","[0.25884032249450684, 0.7232192158699036]",False,"['dog', 'dog', 'nose', 'dog', 'dog', 'dog', 'sign', 'dog', 'eye', 'eyes', 'eye']"
203,8732.jpg,"[0.6706955432891846, 0.3570297360420227]","[0.6706955432891846, 0.3570297360420227]",False,"['man', 'man', 'glasses', 'face', 'mouth', 'man', 'sign', 'man']"
204,1617.jpg,"[0.6884027719497681, 0.2985079884529114]","[0.6884027719497681, 0.2985079884529114]",False,"['man', 'pants', 'face', 'bench', 'suit', 'man']"
205,8247.jpg,"[0.7165893912315369, 0.35814860463142395]","[0.7165893912315369, 0.35814860463142395]",False,"['building', 'shoe', 'building']"
206,5430.jpg,"[0.8332822918891907, 0.2194061428308487]","[0.8332822918891907, 0.2194061428308487]",False,"['hair', 'ear', 'dog', 'dog', 'dog', 'man', 'head', 'face', 'hair', 'head', 'beak', 'dog', 'woman', 'mouth', 'tail', 'eye']"
207,3893.jpg,"[0.885405421257019, 0.11418124288320541]","[0.885405421257019, 0.11418124288320541]",False,"['glasses', 'glasses', 'man', 'shirt', 'face', 'building', 'building', 'man', 'building', 'building', 'man']"
208,10948.jpg,"[0.3280005156993866, 0.7083823680877686]","[0.6338844895362854, 0.41399121284484863]",True,"['nose', 'curtain', 'eyes', 'eye', 'mouth', 'curtain', 'hand', 'curtain']"
209,573.jpg,"[0.6352391242980957, 0.3703517019748688]","[0.6779851317405701, 0.3444747030735016]",True,"['glasses', 'glasses', 'man', 'face', 'hair', 'nose', 'man', 'sign', 'mouth', 'man', 'head']"
210,14080.jpg,"[0.8676279783248901, 0.18071642518043518]","[0.6588644981384277, 0.34890830516815186]",True,"['hair', 'sign', 'hair', 'hair', 'sign', 'sign', 'letters', 'building']"
211,4742.jpg,"[0.6860858201980591, 0.317456990480423]","[0.8570440411567688, 0.1965097039937973]",True,"['head', 'head', 'jeans']"
212,10010.jpg,"[0.7291803956031799, 0.2731918692588806]","[0.7291803956031799, 0.2731918692588806]",False,"['sign', 'eye', 'eye', 'sign']"
213,148.jpg,"[0.35001978278160095, 0.6674425601959229]","[0.35001978278160095, 0.6674425601959229]",False,"['jeans', 'ceiling', 'jeans', 'jeans', 'woman', 'hand', 'woman']"
214,4048.jpg,"[0.5050796866416931, 0.4820643365383148]","[0.6133880615234375, 0.3893708288669586]",True,"['drawing', 'drawing', 'drawing']"
215,796.jpg,"[0.6433917284011841, 0.40241244435310364]","[0.3995903432369232, 0.6456167697906494]",True,"['eyes', 'face', 'eye', 'eye', 'man', 'eyes', 'man', 'mouth', 'chin', 'face', 'man']"
216,2478.jpg,"[0.7820316553115845, 0.2505685091018677]","[0.7820316553115845, 0.2505685091018677]",False,"['man', 'star', 'eye', 'man', 'star', 'eye', 'eyes', 'man', 'face', 'man', 'hair', 'head', 'man', 'hair', 'head', 'man', 'head']"
217,5979.jpg,"[0.7888780236244202, 0.21312685310840607]","[0.7888780236244202, 0.21312685310840607]",False,[]
218,8763.jpg,"[0.8214667439460754, 0.17979922890663147]","[0.8214667439460754, 0.17979922890663147]",False,"['dog', 'face']"
219,10159.jpg,"[0.7278925180435181, 0.26969024538993835]","[0.7278925180435181, 0.26969024538993835]",False,"['sign', 'sky', 'sky', 'sign', 'sky', 'sign']"
220,1171.jpg,"[0.6906120777130127, 0.3104608356952667]","[0.881828248500824, 0.13254226744174957]",True,"['building', 'man', 'picture', 'man', 'dog', 'table', 'hand', 'man', 'building', 'shirt', 'eye', 'tongue']"
221,4108.jpg,"[0.9138199687004089, 0.09316184371709824]","[0.8594627380371094, 0.130375936627388]",True,"['man', 'man', 'man', 'man', 'man', 'man', 'man', 'wall', 'wall']"
222,7814.jpg,"[0.7533425092697144, 0.22768689692020416]","[0.7533425092697144, 0.22768689692020416]",False,"['kite', 'kite', 'kite', 'kite', 'kite']"
223,3575.jpg,"[0.669399619102478, 0.3280602693557739]","[0.669399619102478, 0.3280602693557739]",False,"['letter', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'sign', 'floor', 'sign', 'sign', 'sign', 'sign', 'floor', 'sign', 'sign', 'sign', 'floor', 'sign', 'sign', 'sign']"
224,5869.jpg,"[0.8635631799697876, 0.21056446433067322]","[0.8715198636054993, 0.19592109322547913]",True,"['wall', 'wall', 'girl']"
225,1161.jpg,"[0.28797030448913574, 0.7715360522270203]","[0.9095064401626587, 0.13048303127288818]",True,"['hair', 'hair', 'ceiling', 'pants', 'woman', 'woman']"
226,10321.jpg,"[0.627852201461792, 0.38374489545822144]","[0.627852201461792, 0.38374489545822144]",False,"['face', 'eye', 'man', 'man', 'sign', 'mouth']"
227,7137.jpg,"[0.7449179887771606, 0.30608421564102173]","[0.7449179887771606, 0.30608421564102173]",False,"['man', 'man', 'man', 'sign', 'man', 'man', 'man', 'man', 'building', 'sign', 'building', 'man', 'man', 'sign']"
228,737.jpg,"[0.6148844361305237, 0.4144132733345032]","[0.8551255464553833, 0.139051154255867]",True,[]
229,13273.jpg,"[0.9008380770683289, 0.09104380011558533]","[0.6789926886558533, 0.34552714228630066]",True,[]
230,1823.jpg,"[0.6721246838569641, 0.35106033086776733]","[0.6725242733955383, 0.34957414865493774]",True,"['sign', 'chair']"
231,7481.jpg,"[0.6187054514884949, 0.3497980535030365]","[0.7433521151542664, 0.2756834030151367]",True,"['wall', 'hair', 'wall', 'mouth', 'hair']"
232,5442.jpg,"[0.5530425906181335, 0.4987666606903076]","[0.5312267541885376, 0.4699249565601349]",True,"['man', 'man', 'window', 'sign', 'woman']"
233,11496.jpg,"[0.3741329312324524, 0.6537430882453918]","[0.6370252370834351, 0.4455218017101288]",True,"['dog', 'dog']"
234,9656.jpg,"[0.6978765726089478, 0.25551292300224304]","[0.6978765726089478, 0.25551292300224304]",False,"['television,tv', 'man']"
235,3229.jpg,"[0.6672750115394592, 0.2789788246154785]","[0.6672750115394592, 0.2789788246154785]",False,"['man', 'man', 'girl', 'sign', 'sign']"
236,6051.jpg,"[0.673712432384491, 0.37743276357650757]","[0.7318291068077087, 0.3451715111732483]",True,"['door', 'building', 'sign', 'building', 'building', 'pants', 'man', 'door', 'sign', 'building', 'building', 'sign', 'man', 'sign', 'wall', 'suit']"
237,9825.jpg,"[0.7022824287414551, 0.4152444005012512]","[0.6736783385276794, 0.42718473076820374]",True,"['hair', 'wall', 'bib', 'baby', 'wall', 'wall', 'wall']"
238,4283.jpg,"[0.7776878476142883, 0.2523040175437927]","[0.7776878476142883, 0.2523040175437927]",False,"['glass', 'eyes', 'glass', 'ear', 'eye', 'face', 'mouth', 'letter', 'hair', 'man', 'face']"
239,923.jpg,"[0.6450502276420593, 0.4623698592185974]","[0.6450502276420593, 0.4623698592185974]",False,"['hair', 'man', 'sign', 'man', 'man', 'shirt', 'man', 'man', 'man', 'man']"
240,10109.jpg,"[0.8577893972396851, 0.13846364617347717]","[0.8577893972396851, 0.13846364617347717]",False,"['sign', 'tree', 'man', 'building', 'sign', 'man', 'man', 'tree', 'towel']"
241,2293.jpg,"[0.8525809645652771, 0.14799697697162628]","[0.8525809645652771, 0.14799697697162628]",False,"['building', 'sign']"
242,2453.jpg,"[0.8501309752464294, 0.19961845874786377]","[0.7348046898841858, 0.2855115532875061]",True,['person']
243,7611.jpg,"[0.8306296467781067, 0.1857260912656784]","[0.8532500267028809, 0.1850215196609497]",True,"['bear', 'bear', 'bear', 'bear', 'bear', 'bear', 'bear', 'bear', 'bear', 'ears', 'bear', 'ground', 'bear', 'bear', 'head', 'grass']"
244,6866.jpg,"[0.5314093232154846, 0.44990628957748413]","[0.5257346034049988, 0.43381401896476746]",True,"['pillow', 'sign', 'person', 'sign', 'sign']"
245,1821.jpg,"[0.7919543981552124, 0.22682242095470428]","[0.761415958404541, 0.26387205719947815]",True,"['toy', 'toy', 'toy', 'toy', 'toy', 'toy']"
246,9537.jpg,"[0.7513378262519836, 0.19686582684516907]","[0.7513378262519836, 0.19686582684516907]",False,"['sign', 'shirt', 'woman', 'jeans']"
247,4421.jpg,"[0.6372137665748596, 0.3877961039543152]","[0.6372137665748596, 0.3877961039543152]",False,"['shirt', 'woman', 'woman', 'eye']"
248,375.jpg,"[0.6084406971931458, 0.4103698432445526]","[0.6806250214576721, 0.3414319157600403]",True,"['hair', 'woman', 'woman', 'woman', 'sign']"
249,10088.jpg,"[0.7945221662521362, 0.23727691173553467]","[0.8431854248046875, 0.19364029169082642]",True,"['wall', 'hair', 'wall', 'hair', 'hair', 'man']"
250,11056.jpg,"[0.7150683999061584, 0.324008047580719]","[0.7718372941017151, 0.23355011641979218]",True,['sign']
251,11326.jpg,"[0.7719331979751587, 0.2415783405303955]","[0.7228940725326538, 0.31989550590515137]",True,"['ear', 'nose', 'face', 'eye', 'eye', 'eye', 'bear', 'mouth', 'dog', 'mouth', 'head', 'paw', 'ear', 'bear', 'bear', 'head', 'dog']"
252,1792.jpg,"[0.7673353552818298, 0.24868781864643097]","[0.7673353552818298, 0.24868781864643097]",False,"['hair', 'sign', 'girl', 'girl']"
253,9813.jpg,"[0.85514235496521, 0.18538464605808258]","[0.85514235496521, 0.18538464605808258]",False,"['sign', 'sign', 'sign']"
254,8719.jpg,"[0.6599847674369812, 0.37003228068351746]","[0.650537371635437, 0.41408252716064453]",True,"['man', 'man', 'man', 'hair', 'face', 'man', 'man', 'man', 'sign', 'man', 'man', 'sign', 'man', 'man', 'nostril', 'glasses', 'sign', 'sign', 'sign']"
255,4689.jpg,"[0.6803857088088989, 0.3822460472583771]","[0.7585768699645996, 0.2775695025920868]",True,"['sign', 'sweater', 'ground', 'sign', 'flower', 'sign']"
256,3755.jpg,"[0.722773551940918, 0.30517569184303284]","[0.722773551940918, 0.30517569184303284]",False,"['woman', 'window', 'train']"
257,3308.jpg,"[0.7114046812057495, 0.22806374728679657]","[0.7114046812057495, 0.22806374728679657]",False,"['sign', 'sign', 'hair', 'man', 'shirt', 'hair', 'window', 'head']"
258,471.jpg,"[0.7214056253433228, 0.2973712384700775]","[0.6873584985733032, 0.3370961546897888]",True,"['hair', 'hair', 'hair', 'hair', 'woman', 'woman', 'woman', 'shirt', 'man']"
259,8749.jpg,"[0.6270425915718079, 0.433397501707077]","[0.6424868106842041, 0.459174782037735]",True,['screen']
260,7521.jpg,"[0.6421259045600891, 0.4554611146450043]","[0.6421259045600891, 0.4554611146450043]",False,"['face', 'face', 'mouth', 'dog', 'dog', 'man', 'dog']"
261,10447.jpg,"[0.41868358850479126, 0.5846946835517883]","[0.41868358850479126, 0.5846946835517883]",False,"['eye', 'eyes', 'eyes', 'face']"
262,6671.jpg,"[0.7492671608924866, 0.2690834403038025]","[0.9336199760437012, 0.10422302782535553]",True,"['dog', 'mouth', 'man', 'dog']"
263,14205.jpg,"[0.8914955854415894, 0.1655893176794052]","[0.7592580318450928, 0.2743549942970276]",True,"['building', 'sign', 'window', 'woman', 'shirt', 'building', 'kitchen']"
264,7530.jpg,"[0.6365809440612793, 0.3697528541088104]","[0.2017746865749359, 0.8215476870536804]",True,"['hair', 'hair', 'man', 'man', 'woman', 'man', 'sign']"
265,1388.jpg,"[0.17400358617305756, 0.8538300395011902]","[0.7097586989402771, 0.27926087379455566]",True,"['jeans', 'woman', 'woman', 'glove', 'man', 'woman', 'people', 'woman', 'woman', 'pants']"
266,5400.jpg,"[0.6863811016082764, 0.3543388247489929]","[0.6863811016082764, 0.3543388247489929]",False,"['sign', 'flower']"
267,3276.jpg,"[0.7607647776603699, 0.30560076236724854]","[0.7607647776603699, 0.30560076236724854]",False,"['eyes', 'jeans', 'eye', 'plate', 'dog', 'dog', 'plate', 'face', 'dog', 'dog', 'car', 'face', 'eye', 'sign', 'dog']"
268,575.jpg,"[0.7547249794006348, 0.23811820149421692]","[0.7547249794006348, 0.23811820149421692]",False,"['glasses', 'face', 'book', 'cone', 'television,tv', 'face']"
269,6773.jpg,"[0.8644753694534302, 0.16468080878257751]","[0.8644753694534302, 0.16468080878257751]",False,['sign']
270,8704.jpg,"[0.6155040860176086, 0.3344216048717499]","[0.7339823842048645, 0.29355376958847046]",True,"['hair', 'sign', 'sign', 'wall', 'hair', 'sign', 'sign', 'sign', 'woman', 'woman', 'sign']"
271,2706.jpg,"[0.6492180824279785, 0.40573230385780334]","[0.7099998593330383, 0.27968838810920715]",True,"['eyes', 'face', 'sign', 'mouth']"
272,8476.jpg,"[0.705756664276123, 0.31032246351242065]","[0.705756664276123, 0.31032246351242065]",False,[]
273,9313.jpg,"[0.7628080248832703, 0.3036707937717438]","[0.7628080248832703, 0.3036707937717438]",False,[]
274,9487.jpg,"[0.9621919393539429, 0.0374322384595871]","[0.703345000743866, 0.3169686496257782]",True,"['eyes', 'face', 'face', 'window', 'woman']"
275,6989.jpg,"[0.7961471676826477, 0.22991779446601868]","[0.973823606967926, 0.02439563162624836]",True,"['plate', 'hand', 'plate', 'plate', 'man', 'man', 'man', 'table', 'sign', 'man', 'sign', 'man']"
276,443.jpg,"[0.8264484405517578, 0.20147688686847687]","[0.7047214508056641, 0.3349311053752899]",True,"['man', 'man', 'sky', 'man', 'sky', 'sign', 'head', 'shirt']"
277,4045.jpg,"[0.6502626538276672, 0.3603559732437134]","[0.7648984789848328, 0.26544034481048584]",True,['face']
278,8964.jpg,"[0.861046552658081, 0.15402792394161224]","[0.653188943862915, 0.3415773808956146]",True,"['dog', 'dog', 'face', 'dog', 'dog', 'mouth', 'woman', 'face']"
279,11521.jpg,"[0.8171306848526001, 0.2016107738018036]","[0.9332301616668701, 0.06860775500535965]",True,"['glasses', 'glasses', 'face', 'jeans', 'glasses', 'sign', 'jeans', 'man', 'man']"
280,981.jpg,"[0.7505042552947998, 0.3373928964138031]","[0.7008470892906189, 0.39781489968299866]",True,"['wall', 'man', 'wall', 'wall', 'wall', 'flowers', 'wall', 'wall', 'man']"
281,9798.jpg,"[0.6099244356155396, 0.4999319911003113]","[0.603689968585968, 0.47789710760116577]",True,"['wall', 'wall']"
282,4940.jpg,"[0.6861827373504639, 0.3181914985179901]","[0.6861827373504639, 0.3181914985179901]",False,"['hat', 'man', 'man', 'hat', 'man', 'man', 'hat', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man', 'man']"
283,10241.jpg,"[0.8630557060241699, 0.1598733812570572]","[0.8630557060241699, 0.1598733812570572]",False,[]
284,9349.jpg,"[0.6932569742202759, 0.3082066774368286]","[0.6932569742202759, 0.3082066774368286]",False,"['mouth', 'wall', 'shirt']"
285,11359.jpg,"[0.7769556641578674, 0.2532336711883545]","[0.7769556641578674, 0.2532336711883545]",False,"['skirt', 'skirt', 'woman', 'woman']"
